Unix Timestamp	Date	Symbol	Open	High	Low	Close	Volume
1.59E+12	6/22/2020 1:52	BTCUSD	9348.46	9353.37	9348.46	9350.97	5.117268109
1.59E+12	6/22/2020 1:51	BTCUSD	9357.28	9357.28	9348.46	9348.46	2.00E-05
1.59E+12	6/22/2020 1:50	BTCUSD	9349.23	9357.28	9349.23	9357.28	0.16495623
1.59E+12	6/22/2020 1:49	BTCUSD	9347.36	9351.34	9347.36	9349.23	0.02254647
1.59E+12	6/22/2020 1:48	BTCUSD	9346.21	9351.33	9346.21	9347.36	0.01749071
1.59E+12	6/22/2020 1:47	BTCUSD	9345.18	9353.25	9344.1	9346.21	0.117176302
1.59E+12	6/22/2020 1:46	BTCUSD	9343.74	9354.64	9343.74	9345.18	0.31002
1.59E+12	6/22/2020 1:45	BTCUSD	9330.94	9349.1	9330.94	9343.74	0.46615328
1.59E+12	6/22/2020 1:44	BTCUSD	9329.41	9330.94	9329.41	9330.94	0.00040815
1.59E+12	6/22/2020 1:43	BTCUSD	9330.31	9334.38	9329.41	9329.41	0.32290595
1.59E+12	6/22/2020 1:42	BTCUSD	9329.4	9335.46	9329.4	9330.31	0.06685632
1.59E+12	6/22/2020 1:41	BTCUSD	9332.16	9335.47	9328.41	9329.4	0.59521949
1.59E+12	6/22/2020 1:40	BTCUSD	9327.83	9337.59	9327.83	9332.16	0.10867302
1.59E+12	6/22/2020 1:39	BTCUSD	9327.33	9327.83	9327.33	9327.83	0.08033767
1.59E+12	6/22/2020 1:38	BTCUSD	9325.17	9330.67	9325.17	9327.33	0.0019839
1.59E+12	6/22/2020 1:37	BTCUSD	9327.7	9331.23	9325.16	9325.17	0.20267337
1.59E+12	6/22/2020 1:36	BTCUSD	9326.52	9331.29	9326.52	9327.7	0.05981385
1.59E+12	6/22/2020 1:35	BTCUSD	9325.16	9326.52	9325.16	9326.52	0.00050669
1.59E+12	6/22/2020 1:34	BTCUSD	9325.16	9325.16	9325.16	9325.16	0
1.59E+12	6/22/2020 1:33	BTCUSD	9324.79	9328.97	9324.79	9325.16	0.03088098
1.59E+12	6/22/2020 1:32	BTCUSD	9323.75	9328.36	9323.75	9324.79	0.00792568
1.59E+12	6/22/2020 1:31	BTCUSD	9327.52	9327.52	9323.15	9323.75	0.016049051
1.59E+12	6/22/2020 1:30	BTCUSD	9329.24	9329.24	9327.52	9327.52	0.00192853
1.59E+12	6/22/2020 1:29	BTCUSD	9328.92	9329.24	9328.92	9329.24	0.04675502
1.59E+12	6/22/2020 1:28	BTCUSD	9324.46	9328.92	9324.46	9328.92	0.00770655
1.59E+12	6/22/2020 1:27	BTCUSD	9329.22	9329.22	9324.46	9324.46	4.20461129
1.59E+12	6/22/2020 1:26	BTCUSD	9330.06	9330.06	9329.22	9329.22	1.01131007
1.59E+12	6/22/2020 1:25	BTCUSD	9324.77	9330.06	9324.77	9330.06	0.03349925
1.59E+12	6/22/2020 1:24	BTCUSD	9324.77	9329.21	9324.77	9324.77	0.00325674
1.59E+12	6/22/2020 1:23	BTCUSD	9324.78	9329.54	9324.77	9324.77	0.02102164
1.59E+12	6/22/2020 1:22	BTCUSD	9324.77	9329.62	9324.77	9324.78	0.04343504
1.59E+12	6/22/2020 1:21	BTCUSD	9330.07	9330.07	9324.77	9324.77	0.13134274
1.59E+12	6/22/2020 1:20	BTCUSD	9324.74	9330.09	9324.74	9330.07	3.81130755
1.59E+12	6/22/2020 1:19	BTCUSD	9324.74	9324.74	9324.74	9324.74	0
1.59E+12	6/22/2020 1:18	BTCUSD	9323.65	9329.39	9323.65	9324.74	0.13603957
1.59E+12	6/22/2020 1:17	BTCUSD	9324.72	9330.78	9323.65	9323.65	0.00326674
1.59E+12	6/22/2020 1:16	BTCUSD	9323.17	9328.51	9323.17	9324.72	0.565180939
1.59E+12	6/22/2020 1:15	BTCUSD	9326.11	9326.11	9323.17	9323.17	1.00E-05
1.59E+12	6/22/2020 1:14	BTCUSD	9326.13	9326.14	9326.11	9326.11	0.75
1.59E+12	6/22/2020 1:13	BTCUSD	9330.42	9330.42	9326.13	9326.13	0.38529885
1.59E+12	6/22/2020 1:12	BTCUSD	9326.73	9331.36	9326.11	9330.42	0.47285607
1.59E+12	6/22/2020 1:11	BTCUSD	9323.21	9326.73	9323.21	9326.73	0.010686613
1.59E+12	6/22/2020 1:10	BTCUSD	9323.13	9326.82	9323.13	9323.21	0.02310063
1.59E+12	6/22/2020 1:09	BTCUSD	9321.93	9327.09	9321.93	9323.13	0.036331765
1.59E+12	6/22/2020 1:08	BTCUSD	9321.86	9328.65	9321.86	9321.93	0.05731322
1.59E+12	6/22/2020 1:07	BTCUSD	9325.43	9325.43	9321.41	9321.86	0.0525752
1.59E+12	6/22/2020 1:06	BTCUSD	9319.11	9325.67	9319.11	9325.43	0.27112241
1.59E+12	6/22/2020 1:05	BTCUSD	9315.71	9321.56	9315.71	9319.11	0.53627921
1.59E+12	6/22/2020 1:04	BTCUSD	9315.71	9315.71	9315.71	9315.71	0
1.59E+12	6/22/2020 1:03	BTCUSD	9315.78	9321.55	9315.71	9315.71	0.02621051
1.59E+12	6/22/2020 1:02	BTCUSD	9315.78	9315.78	9315.78	9315.78	0
1.59E+12	6/22/2020 1:01	BTCUSD	9315.85	9315.85	9315.78	9315.78	0.01753822
1.59E+12	6/22/2020 1:00	BTCUSD	9317.82	9317.82	9315.7	9315.85	0.0029373
1.59E+12	6/22/2020 0:59	BTCUSD	9316.65	9319.87	9315.71	9317.82	0.1510888
1.59E+12	6/22/2020 0:58	BTCUSD	9316.18	9319.86	9316.18	9316.65	0.02646786
1.59E+12	6/22/2020 0:57	BTCUSD	9314.63	9320.01	9314.63	9316.18	0.05001714
1.59E+12	6/22/2020 0:56	BTCUSD	9314.29	9318.25	9314.29	9314.63	0.00023374
1.59E+12	6/22/2020 0:55	BTCUSD	9318.26	9318.26	9314.29	9314.29	1.00E-05
1.59E+12	6/22/2020 0:54	BTCUSD	9313.89	9318.27	9313.89	9318.26	0.01008288
1.59E+12	6/22/2020 0:53	BTCUSD	9316.77	9316.77	9313.89	9313.89	1.00E-05
1.59E+12	6/22/2020 0:52	BTCUSD	9316.77	9316.77	9316.77	9316.77	0
1.59E+12	6/22/2020 0:51	BTCUSD	9312.57	9316.77	9312.57	9316.77	0.0245632
1.59E+12	6/22/2020 0:50	BTCUSD	9310.67	9312.57	9310.67	9312.57	0.16962699
1.59E+12	6/22/2020 0:49	BTCUSD	9310.66	9310.67	9310.66	9310.67	0.02653227
1.59E+12	6/22/2020 0:48	BTCUSD	9310.66	9310.66	9310.66	9310.66	0
1.59E+12	6/22/2020 0:47	BTCUSD	9312.01	9312.51	9310.66	9310.66	0.00617867
1.59E+12	6/22/2020 0:46	BTCUSD	9312.01	9314.68	9312.01	9312.01	0.00097247
1.59E+12	6/22/2020 0:45	BTCUSD	9312.55	9314.68	9312.01	9312.01	0.02201408
1.59E+12	6/22/2020 0:44	BTCUSD	9312.02	9315.85	9312.02	9312.55	0.05831654
1.59E+12	6/22/2020 0:43	BTCUSD	9312.02	9312.02	9312.02	9312.02	0
1.59E+12	6/22/2020 0:42	BTCUSD	9312.02	9312.02	9312.02	9312.02	0
1.59E+12	6/22/2020 0:41	BTCUSD	9314.55	9317.14	9312.02	9312.02	0.00710916
1.59E+12	6/22/2020 0:40	BTCUSD	9314.07	9317.14	9314.07	9314.55	0.00639478
1.59E+12	6/22/2020 0:39	BTCUSD	9314.07	9314.07	9314.07	9314.07	0
1.59E+12	6/22/2020 0:38	BTCUSD	9315.57	9315.57	9314.07	9314.07	1.00E-05
1.59E+12	6/22/2020 0:37	BTCUSD	9312	9318.97	9312	9315.57	0.21341543
1.59E+12	6/22/2020 0:36	BTCUSD	9310.62	9312.01	9310.62	9312	2.56395723
1.59E+12	6/22/2020 0:35	BTCUSD	9310.58	9314.59	9310.58	9310.62	0.37676907
1.59E+12	6/22/2020 0:34	BTCUSD	9320.6	9320.6	9310.58	9310.58	0.98670328
1.59E+12	6/22/2020 0:33	BTCUSD	9320.6	9320.6	9320.6	9320.6	0
1.59E+12	6/22/2020 0:32	BTCUSD	9320.62	9320.84	9320.6	9320.6	0.04715185
1.59E+12	6/22/2020 0:31	BTCUSD	9321.21	9323.32	9320.62	9320.62	0.17414619
1.59E+12	6/22/2020 0:30	BTCUSD	9319.28	9325.59	9319.26	9321.21	2.5992675
1.59E+12	6/22/2020 0:29	BTCUSD	9315.1	9321.04	9315.1	9319.28	1.26139235
1.59E+12	6/22/2020 0:28	BTCUSD	9317.88	9317.88	9315.1	9315.1	1.00E-05
1.59E+12	6/22/2020 0:27	BTCUSD	9323	9326.62	9317.88	9317.88	0.337181959
1.59E+12	6/22/2020 0:26	BTCUSD	9316.3	9326.62	9314.16	9323	0.0362783
1.59E+12	6/22/2020 0:25	BTCUSD	9302.85	9320.1	9302.85	9316.3	0.680454038
1.59E+12	6/22/2020 0:24	BTCUSD	9299.27	9307.11	9299.27	9302.85	0.01839961
1.59E+12	6/22/2020 0:23	BTCUSD	9299.27	9299.27	9299.27	9299.27	0
1.59E+12	6/22/2020 0:22	BTCUSD	9299.16	9301.91	9299.16	9299.27	0.06637097
1.59E+12	6/22/2020 0:21	BTCUSD	9299.13	9301.91	9299.13	9299.16	0.02215756
1.59E+12	6/22/2020 0:20	BTCUSD	9299.92	9301.88	9299.13	9299.13	0.7228838
1.59E+12	6/22/2020 0:19	BTCUSD	9298.58	9301.9	9296.9	9299.92	0.00149827
1.59E+12	6/22/2020 0:18	BTCUSD	9297.89	9304.01	9297.89	9298.58	0.04949788
1.59E+12	6/22/2020 0:17	BTCUSD	9295.94	9302.37	9295.94	9297.89	0.00864066
1.59E+12	6/22/2020 0:16	BTCUSD	9289.85	9299.06	9289.85	9295.94	0.01190953
1.59E+12	6/22/2020 0:15	BTCUSD	9292.19	9296.89	9289.85	9289.85	4.00186076
1.59E+12	6/22/2020 0:14	BTCUSD	9291.98	9295.8	9291.98	9292.19	0.005149
1.59E+12	6/22/2020 0:13	BTCUSD	9291.98	9291.98	9291.98	9291.98	0
1.59E+12	6/22/2020 0:12	BTCUSD	9291.98	9296.31	9291.98	9291.98	0.09850429
1.59E+12	6/22/2020 0:11	BTCUSD	9293.1	9296.31	9290.45	9291.98	0.04781021
1.59E+12	6/22/2020 0:10	BTCUSD	9297.85	9302.33	9289.84	9293.1	0.13376639
1.59E+12	6/22/2020 0:09	BTCUSD	9296.49	9303.77	9296.49	9297.85	0.00774545
1.59E+12	6/22/2020 0:08	BTCUSD	9296.49	9299.14	9296.49	9296.49	0.02251254
1.59E+12	6/22/2020 0:07	BTCUSD	9290.34	9300.69	9290.34	9296.49	0.38908604
1.59E+12	6/22/2020 0:06	BTCUSD	9295.91	9295.91	9290.34	9290.34	0.00613274
1.59E+12	6/22/2020 0:05	BTCUSD	9280.69	9300.65	9280.69	9295.91	0.13404261
1.59E+12	6/22/2020 0:04	BTCUSD	9278.05	9283.21	9278.05	9280.69	0.45347084
1.59E+12	6/22/2020 0:03	BTCUSD	9276.34	9282.05	9275.84	9278.05	0.02119291
1.59E+12	6/22/2020 0:02	BTCUSD	9273.03	9283.44	9273.03	9276.34	0.0590711
1.59E+12	6/22/2020 0:01	BTCUSD	9280	9280.01	9273.03	9273.03	0.18145108
1.59E+12	6/22/2020 0:00	BTCUSD	9290	9290	9280	9280	9.71432644
1.59E+12	6/21/2020 23:59	BTCUSD	9284.74	9290	9284.74	9290	10.48392278
1.59E+12	6/21/2020 23:58	BTCUSD	9285.43	9288.54	9284.74	9284.74	0.00865125
1.59E+12	6/21/2020 23:57	BTCUSD	9281.16	9289.77	9280.04	9285.43	0.15356612
1.59E+12	6/21/2020 23:56	BTCUSD	9281.97	9284.33	9281.16	9281.16	0.47980325
1.59E+12	6/21/2020 23:55	BTCUSD	9278.09	9281.97	9278.09	9281.97	0.01597864
1.59E+12	6/21/2020 23:54	BTCUSD	9278.09	9278.09	9278.09	9278.09	0
1.59E+12	6/21/2020 23:53	BTCUSD	9280.03	9281.47	9278.07	9278.09	0.01498412
1.59E+12	6/21/2020 23:52	BTCUSD	9280.18	9281.99	9280.03	9280.03	0.0197687
1.59E+12	6/21/2020 23:51	BTCUSD	9278.63	9281.99	9278.63	9280.18	0.100609838
1.59E+12	6/21/2020 23:50	BTCUSD	9278.63	9278.63	9278.63	9278.63	0
1.59E+12	6/21/2020 23:49	BTCUSD	9278.63	9278.63	9278.63	9278.63	0
1.59E+12	6/21/2020 23:48	BTCUSD	9278.63	9278.63	9278.63	9278.63	0
1.59E+12	6/21/2020 23:47	BTCUSD	9279.32	9283.1	9278.63	9278.63	0.00054673
1.59E+12	6/21/2020 23:46	BTCUSD	9284.76	9284.76	9279.31	9279.32	0.10480657
1.59E+12	6/21/2020 23:45	BTCUSD	9288.67	9289.54	9281.73	9284.76	0.03232649
1.59E+12	6/21/2020 23:44	BTCUSD	9276.69	9288.67	9276.69	9288.67	0.11841977
1.59E+12	6/21/2020 23:43	BTCUSD	9276.72	9280.38	9276.69	9276.69	0.0659576
1.59E+12	6/21/2020 23:42	BTCUSD	9278.87	9283.55	9276.72	9276.72	0.02641558
1.59E+12	6/21/2020 23:41	BTCUSD	9278.87	9283.63	9278.87	9278.87	0.00447352
1.59E+12	6/21/2020 23:40	BTCUSD	9283.43	9285.17	9278.01	9278.87	3.51429363
1.59E+12	6/21/2020 23:39	BTCUSD	9283.38	9285.28	9283.38	9283.43	0.182452292
1.59E+12	6/21/2020 23:38	BTCUSD	9283.37	9285.3	9283.37	9283.38	0.03695706
1.59E+12	6/21/2020 23:37	BTCUSD	9281.46	9285.35	9281.46	9283.37	0.12599076
1.59E+12	6/21/2020 23:36	BTCUSD	9286.22	9286.22	9280.1	9281.46	0.00261
1.59E+12	6/21/2020 23:35	BTCUSD	9289.75	9289.75	9286.22	9286.22	2.00E-05
1.59E+12	6/21/2020 23:34	BTCUSD	9290.88	9293.72	9289.75	9289.75	1.03081767
1.59E+12	6/21/2020 23:33	BTCUSD	9290.88	9296.21	9290.88	9290.88	0.0253528
1.59E+12	6/21/2020 23:32	BTCUSD	9289.75	9292.86	9289.75	9290.88	0.01311898
1.59E+12	6/21/2020 23:31	BTCUSD	9288.74	9291.84	9288.18	9289.75	0.10794691
1.59E+12	6/21/2020 23:30	BTCUSD	9288.33	9288.74	9287.65	9288.74	0.02486152
1.59E+12	6/21/2020 23:29	BTCUSD	9292.84	9292.86	9288.32	9288.33	0.21182112
1.59E+12	6/21/2020 23:28	BTCUSD	9292.84	9292.84	9292.84	9292.84	0
1.59E+12	6/21/2020 23:27	BTCUSD	9295.15	9295.15	9292.84	9292.84	1.00E-05
1.59E+12	6/21/2020 23:26	BTCUSD	9277.23	9299.01	9277.23	9295.15	6.07783009
1.59E+12	6/21/2020 23:25	BTCUSD	9284.46	9284.46	9276.7	9277.23	0.03056049
1.59E+12	6/21/2020 23:24	BTCUSD	9276.7	9287.52	9276.7	9284.46	0.14460104
1.59E+12	6/21/2020 23:23	BTCUSD	9278.27	9278.27	9276.7	9276.7	1.00E-05
1.59E+12	6/21/2020 23:22	BTCUSD	9280.35	9284.74	9276.69	9278.27	0.00654254
1.59E+12	6/21/2020 23:21	BTCUSD	9276.82	9280.35	9276.82	9280.35	0.02779411
1.59E+12	6/21/2020 23:20	BTCUSD	9284.12	9288.1	9276.82	9276.82	0.02158434
1.59E+12	6/21/2020 23:19	BTCUSD	9284.12	9288.66	9284.12	9284.12	0.00863591
1.59E+12	6/21/2020 23:18	BTCUSD	9284.11	9289.23	9284.11	9284.12	0.00474777
1.59E+12	6/21/2020 23:17	BTCUSD	9284.11	9284.11	9284.11	9284.11	0
1.59E+12	6/21/2020 23:16	BTCUSD	9287.64	9289.29	9284.02	9284.11	0.00148837
1.59E+12	6/21/2020 23:15	BTCUSD	9294.43	9295.12	9287.64	9287.64	0.067059336
1.59E+12	6/21/2020 23:14	BTCUSD	9297.06	9297.06	9294.43	9294.43	0.15613773
1.59E+12	6/21/2020 23:13	BTCUSD	9297.71	9297.71	9297.06	9297.06	0.01189247
1.59E+12	6/21/2020 23:12	BTCUSD	9297.71	9297.71	9297.71	9297.71	0
1.59E+12	6/21/2020 23:11	BTCUSD	9297.73	9297.73	9297.71	9297.71	0.10542368
1.59E+12	6/21/2020 23:10	BTCUSD	9297.06	9298.87	9297.05	9297.73	0.0330193
1.59E+12	6/21/2020 23:09	BTCUSD	9300.48	9300.48	9297.05	9297.06	0.60542454
1.59E+12	6/21/2020 23:08	BTCUSD	9300.48	9303	9300.48	9300.48	0.00226404
1.59E+12	6/21/2020 23:07	BTCUSD	9300.47	9303.64	9300.47	9300.48	0.03306857
1.59E+12	6/21/2020 23:06	BTCUSD	9299.49	9302.46	9299.49	9300.47	0.02652181
1.59E+12	6/21/2020 23:05	BTCUSD	9299.49	9299.49	9299.49	9299.49	0
1.59E+12	6/21/2020 23:04	BTCUSD	9299.49	9303.22	9299.49	9299.49	0.00505475
1.59E+12	6/21/2020 23:03	BTCUSD	9299.49	9303.74	9299.49	9299.49	6.36E-05
1.59E+12	6/21/2020 23:02	BTCUSD	9299.53	9305.4	9299.49	9299.49	0.179021331
1.59E+12	6/21/2020 23:01	BTCUSD	9300.92	9305.06	9299.53	9299.53	0.00639899
1.59E+12	6/21/2020 23:00	BTCUSD	9299.28	9306.38	9297.06	9300.92	0.03159041
1.59E+12	6/21/2020 22:59	BTCUSD	9299.26	9303.78	9299.26	9299.28	0.02442245
1.59E+12	6/21/2020 22:58	BTCUSD	9300.04	9302.53	9297.05	9299.26	0.081537986
1.59E+12	6/21/2020 22:57	BTCUSD	9297.09	9305.79	9297.09	9300.04	0.01944696
1.59E+12	6/21/2020 22:56	BTCUSD	9297.09	9297.09	9297.09	9297.09	0
1.59E+12	6/21/2020 22:55	BTCUSD	9298.64	9298.64	9297.09	9297.09	1.00E-05
1.59E+12	6/21/2020 22:54	BTCUSD	9297.04	9303.11	9297.04	9298.64	0.458250214
1.59E+12	6/21/2020 22:53	BTCUSD	9298.26	9299.54	9297.03	9297.04	0.00838369
1.59E+12	6/21/2020 22:52	BTCUSD	9286.92	9303.89	9286.92	9298.26	0.00437298
1.59E+12	6/21/2020 22:51	BTCUSD	9301.58	9301.58	9286.92	9286.92	4.00E-05
1.59E+12	6/21/2020 22:50	BTCUSD	9282.51	9301.58	9282.51	9301.58	0.01167328
1.59E+12	6/21/2020 22:49	BTCUSD	9282.51	9282.51	9282.51	9282.51	0
1.59E+12	6/21/2020 22:48	BTCUSD	9285.46	9286.8	9280.32	9282.51	0.00148931
1.59E+12	6/21/2020 22:47	BTCUSD	9287.35	9291.88	9276.78	9285.46	0.07281907
1.59E+12	6/21/2020 22:46	BTCUSD	9290.96	9293.91	9286.78	9287.35	0.04349954
1.59E+12	6/21/2020 22:45	BTCUSD	9296.91	9296.91	9287.78	9290.96	0.40237131
1.59E+12	6/21/2020 22:44	BTCUSD	9304.2	9304.2	9296.91	9296.91	0.00620334
1.59E+12	6/21/2020 22:43	BTCUSD	9304.2	9304.2	9304.19	9304.2	0.07015461
1.59E+12	6/21/2020 22:42	BTCUSD	9304.2	9304.2	9304.2	9304.2	0
1.59E+12	6/21/2020 22:41	BTCUSD	9304.2	9304.2	9304.2	9304.2	0.03160501
1.59E+12	6/21/2020 22:40	BTCUSD	9304.22	9304.22	9304.2	9304.2	0.0205364
1.59E+12	6/21/2020 22:39	BTCUSD	9304.22	9304.22	9304.22	9304.22	0
1.59E+12	6/21/2020 22:38	BTCUSD	9307.11	9307.11	9304.19	9304.22	0.00515228
1.59E+12	6/21/2020 22:37	BTCUSD	9304.84	9312.68	9304.84	9307.11	0.594202646
1.59E+12	6/21/2020 22:36	BTCUSD	9304.86	9309.2	9304.84	9304.84	0.00147637
1.59E+12	6/21/2020 22:35	BTCUSD	9308.8	9309.29	9304.86	9304.86	0.11267172
1.59E+12	6/21/2020 22:34	BTCUSD	9308.8	9310.83	9308.8	9308.8	0.00326475
1.59E+12	6/21/2020 22:33	BTCUSD	9306.91	9311.32	9306.91	9308.8	0.03422499
1.59E+12	6/21/2020 22:32	BTCUSD	9307.6	9311.43	9306.91	9306.91	0.00147647
1.59E+12	6/21/2020 22:31	BTCUSD	9304.24	9312.12	9304.24	9307.6	0.04263858
1.59E+12	6/21/2020 22:30	BTCUSD	9304.19	9306.7	9304.19	9304.24	0.00169023
1.59E+12	6/21/2020 22:29	BTCUSD	9304.19	9306.27	9304.19	9304.19	0.00780577
1.59E+12	6/21/2020 22:28	BTCUSD	9298.36	9304.19	9298.36	9304.19	0.00194464
1.59E+12	6/21/2020 22:27	BTCUSD	9297.11	9304.7	9297.11	9298.36	0.00684838
1.59E+12	6/21/2020 22:26	BTCUSD	9298.29	9299.57	9297.11	9297.11	0.00505926
1.59E+12	6/21/2020 22:25	BTCUSD	9296.99	9298.29	9296.99	9298.29	0.01685019
1.59E+12	6/21/2020 22:24	BTCUSD	9297.03	9304.46	9296.99	9296.99	0.0049408
1.59E+12	6/21/2020 22:23	BTCUSD	9298.24	9298.24	9297.03	9297.03	0.03592875
1.59E+12	6/21/2020 22:22	BTCUSD	9300.28	9303.72	9297	9298.24	0.10133799
1.59E+12	6/21/2020 22:21	BTCUSD	9301.9	9301.9	9300.28	9300.28	1.00E-05
1.59E+12	6/21/2020 22:20	BTCUSD	9302.56	9304.45	9301.9	9301.9	0.07783096
1.59E+12	6/21/2020 22:19	BTCUSD	9296.91	9306.4	9296.91	9302.56	0.20020231
1.59E+12	6/21/2020 22:18	BTCUSD	9296.91	9296.91	9296.91	9296.91	0
1.59E+12	6/21/2020 22:17	BTCUSD	9303.01	9308.01	9296.91	9296.91	0.00237946
1.59E+12	6/21/2020 22:16	BTCUSD	9309.78	9313.49	9303.01	9303.01	0.0150806
1.59E+12	6/21/2020 22:15	BTCUSD	9307.04	9314.01	9307.04	9309.78	0.04470857
1.59E+12	6/21/2020 22:14	BTCUSD	9301.54	9311.53	9301.54	9307.04	0.00147695
1.59E+12	6/21/2020 22:13	BTCUSD	9299.37	9305.87	9299.37	9301.54	0.25213362
1.59E+12	6/21/2020 22:12	BTCUSD	9298.2	9304.95	9298.2	9299.37	0.01438923
1.59E+12	6/21/2020 22:11	BTCUSD	9300.48	9303.17	9298.2	9298.2	0.00815258
1.59E+12	6/21/2020 22:10	BTCUSD	9296.92	9303.18	9296.92	9300.48	0.10738718
1.59E+12	6/21/2020 22:09	BTCUSD	9299.8	9300.27	9296.92	9296.92	0.0369112
1.59E+12	6/21/2020 22:08	BTCUSD	9302.86	9302.86	9297.8	9299.8	0.08431573
1.59E+12	6/21/2020 22:07	BTCUSD	9307.31	9309.07	9294.01	9302.86	0.10347956
1.59E+12	6/21/2020 22:06	BTCUSD	9307.23	9310.49	9307.23	9307.31	0.02467097
1.59E+12	6/21/2020 22:05	BTCUSD	9307.23	9307.23	9307.23	9307.23	0
1.59E+12	6/21/2020 22:04	BTCUSD	9302.89	9311.31	9302.89	9307.23	0.00236869
1.59E+12	6/21/2020 22:03	BTCUSD	9315.34	9315.34	9301.72	9302.89	0.68008611
1.59E+12	6/21/2020 22:02	BTCUSD	9303.78	9315.34	9303.78	9315.34	0.01292428
1.59E+12	6/21/2020 22:01	BTCUSD	9329.38	9329.38	9302.77	9303.78	1.40980731
1.59E+12	6/21/2020 22:00	BTCUSD	9330.66	9330.66	9329.37	9329.38	0.54669591
1.59E+12	6/21/2020 21:59	BTCUSD	9328.46	9330.66	9328.46	9330.66	0.41855736
1.59E+12	6/21/2020 21:58	BTCUSD	9328.41	9330.72	9328.41	9328.46	0.03746118
1.59E+12	6/21/2020 21:57	BTCUSD	9328.39	9331.92	9328.39	9328.41	0.01248628
1.59E+12	6/21/2020 21:56	BTCUSD	9327.64	9331.94	9327.64	9328.39	0.04875733
1.59E+12	6/21/2020 21:55	BTCUSD	9327.64	9327.64	9327.64	9327.64	0
1.59E+12	6/21/2020 21:54	BTCUSD	9327.11	9331.93	9327.11	9327.64	0.08742415
1.59E+12	6/21/2020 21:53	BTCUSD	9327.01	9330.9	9327.01	9327.11	0.10505864
1.59E+12	6/21/2020 21:52	BTCUSD	9326.66	9330.9	9326.66	9327.01	0.00660249
1.59E+12	6/21/2020 21:51	BTCUSD	9326.66	9326.66	9326.66	9326.66	0
1.59E+12	6/21/2020 21:50	BTCUSD	9324.79	9329.99	9324.79	9326.66	0.00202719
1.59E+12	6/21/2020 21:49	BTCUSD	9323.43	9328.99	9323.43	9324.79	0.04730545
1.59E+12	6/21/2020 21:48	BTCUSD	9328.58	9328.58	9323.43	9323.43	1.00E-05
1.59E+12	6/21/2020 21:47	BTCUSD	9325.88	9328.58	9322.78	9328.58	0.09038344
1.59E+12	6/21/2020 21:46	BTCUSD	9325.01	9325.88	9325.01	9325.88	0.00555133
1.59E+12	6/21/2020 21:45	BTCUSD	9325.01	9325.01	9325.01	9325.01	0
1.59E+12	6/21/2020 21:44	BTCUSD	9325.01	9325.01	9325.01	9325.01	0.00503352
1.59E+12	6/21/2020 21:43	BTCUSD	9325.01	9325.01	9325	9325.01	0.66384677
1.59E+12	6/21/2020 21:42	BTCUSD	9325.01	9325.01	9325.01	9325.01	0.00146398
1.59E+12	6/21/2020 21:41	BTCUSD	9325	9325.01	9325	9325.01	0.0086057
1.59E+12	6/21/2020 21:40	BTCUSD	9325.01	9325.01	9325	9325	0.0002259
1.59E+12	6/21/2020 21:39	BTCUSD	9325.01	9325.01	9325.01	9325.01	0.04414477
1.59E+12	6/21/2020 21:38	BTCUSD	9325.01	9325.01	9325	9325.01	0.02946419
1.59E+12	6/21/2020 21:37	BTCUSD	9325.01	9325.01	9325.01	9325.01	0.03565971
1.59E+12	6/21/2020 21:36	BTCUSD	9325	9325.01	9325	9325.01	0.08912574
1.59E+12	6/21/2020 21:35	BTCUSD	9325.01	9325.01	9325	9325	0.00101803
1.59E+12	6/21/2020 21:34	BTCUSD	9325.01	9325.01	9325.01	9325.01	0.33636801
1.59E+12	6/21/2020 21:33	BTCUSD	9325.01	9325.01	9325.01	9325.01	0.00481809
1.59E+12	6/21/2020 21:32	BTCUSD	9325.01	9325.01	9325.01	9325.01	0.01306279
1.59E+12	6/21/2020 21:31	BTCUSD	9325.01	9325.01	9325	9325.01	0.0063479
1.59E+12	6/21/2020 21:30	BTCUSD	9325	9325.01	9325	9325.01	0.01114673
1.59E+12	6/21/2020 21:29	BTCUSD	9326	9326.01	9325	9325	2.16593091
1.59E+12	6/21/2020 21:28	BTCUSD	9326	9326.31	9326	9326	1.03201644
1.59E+12	6/21/2020 21:27	BTCUSD	9328.15	9328.15	9326	9326	0.80506906
1.59E+12	6/21/2020 21:26	BTCUSD	9326.92	9329.59	9326.92	9328.15	0.18251305
1.59E+12	6/21/2020 21:25	BTCUSD	9326.95	9330.94	9326.92	9326.92	0.75868039
1.59E+12	6/21/2020 21:24	BTCUSD	9326.95	9331.91	9326.95	9326.95	0.99698981
1.59E+12	6/21/2020 21:23	BTCUSD	9327.8	9327.83	9326.95	9326.95	0.34483911
1.59E+12	6/21/2020 21:22	BTCUSD	9326.95	9327.83	9326.95	9327.8	0.45352935
1.59E+12	6/21/2020 21:21	BTCUSD	9326.95	9326.95	9326.95	9326.95	0
1.59E+12	6/21/2020 21:20	BTCUSD	9326.5	9331.92	9326	9326.95	1.901742167
1.59E+12	6/21/2020 21:19	BTCUSD	9326.5	9329.4	9326.5	9326.5	0.45836103
1.59E+12	6/21/2020 21:18	BTCUSD	9326.97	9329.44	9326.5	9326.5	0.07902839
1.59E+12	6/21/2020 21:17	BTCUSD	9326	9326.98	9326	9326.97	1.12080351
1.59E+12	6/21/2020 21:16	BTCUSD	9326	9326.84	9326	9326	1.02525449
